timestamp,open,high,low,close,volume,close_time,quote_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-09-14 15:00:00+00:00,2418.98,2421.73,2413.87,2417.37,33849.036,2024-09-14 15:59:59.999000+00:00,81827587.37014,43028,13326.759,32226159.54538,0
2024-09-14 16:00:00+00:00,2417.37,2420.04,2414.0,2417.16,23568.567,2024-09-14 16:59:59.999000+00:00,56957909.728,43649,11934.635,28844839.82728,0
2024-09-14 17:00:00+00:00,2417.16,2417.16,2410.0,2413.41,23995.15,2024-09-14 17:59:59.999000+00:00,57899319.59275,40945,11413.59,27540399.69189,0
2024-09-14 18:00:00+00:00,2413.4,2415.77,2373.82,2406.41,213382.218,2024-09-14 18:59:59.999000+00:00,511163010.71355,205552,101010.561,242092296.69326,0
2024-09-14 19:00:00+00:00,2406.42,2411.68,2402.7,2407.57,24722.738,2024-09-14 19:59:59.999000+00:00,59520168.60526,43342,12264.545,29532615.60312,0
2024-09-14 20:00:00+00:00,2407.56,2421.76,2405.86,2414.84,45931.459,2024-09-14 20:59:59.999000+00:00,110811507.43234,64172,26558.728,64080540.51788,0
2024-09-14 21:00:00+00:00,2414.84,2417.98,2411.7,2415.4,23336.072,2024-09-14 21:59:59.999000+00:00,56359547.25267,35839,10880.52,26279269.09334,0
2024-09-14 22:00:00+00:00,2415.4,2418.25,2410.21,2415.76,25155.405,2024-09-14 22:59:59.999000+00:00,60736584.90036,37165,11372.247,27459656.9186,0
2024-09-14 23:00:00+00:00,2415.75,2418.0,2413.37,2416.65,12546.508,2024-09-14 23:59:59.999000+00:00,30307056.98766,23282,5451.454,13168688.0103,0
2024-09-15 00:00:00+00:00,2416.65,2421.97,2415.31,2418.51,21350.367,2024-09-15 00:59:59.999000+00:00,51659407.63692,35426,10567.738,25568556.34622,0
2024-09-15 01:00:00+00:00,2418.51,2429.44,2418.51,2424.0,39566.517,2024-09-15 01:59:59.999000+00:00,95927746.96517,57242,21176.473,51345373.47984,0
2024-09-15 02:00:00+00:00,2424.0,2427.08,2418.44,2424.34,16961.045,2024-09-15 02:59:59.999000+00:00,41087459.22885,35189,8330.548,20181908.66811,0
2024-09-15 03:00:00+00:00,2424.34,2424.92,2418.72,2419.28,16182.917,2024-09-15 03:59:59.999000+00:00,39194003.58246,28612,7092.869,17179183.44279,0
2024-09-15 04:00:00+00:00,2419.28,2421.0,2412.65,2415.76,26067.896,2024-09-15 04:59:59.999000+00:00,62984689.10382,36864,12228.659,29547149.2542,0
2024-09-15 05:00:00+00:00,2415.76,2420.0,2415.76,2417.5,15483.044,2024-09-15 05:59:59.999000+00:00,37438717.41232,28975,9068.378,21927594.08653,0
2024-09-15 06:00:00+00:00,2417.49,2420.66,2417.19,2420.23,14129.148,2024-09-15 06:59:59.999000+00:00,34178039.02087,27417,7170.636,17346449.17755,0
2024-09-15 07:00:00+00:00,2420.22,2423.67,2418.34,2421.6,19298.176,2024-09-15 07:59:59.999000+00:00,46717624.35546,30052,10091.889,24432046.60388,0
2024-09-15 08:00:00+00:00,2421.61,2422.2,2412.07,2414.16,28769.378,2024-09-15 08:59:59.999000+00:00,69494050.85096,41128,11941.084,28845241.9171,0
2024-09-15 09:00:00+00:00,2414.16,2415.0,2409.59,2411.8,22116.568,2024-09-15 09:59:59.999000+00:00,53350901.88628,36152,10453.915,25219710.94943,0
2024-09-15 10:00:00+00:00,2411.8,2413.43,2402.0,2408.47,45278.55,2024-09-15 10:59:59.999000+00:00,109031844.03146,52826,22527.002,54251165.81223,0
2024-09-15 11:00:00+00:00,2408.47,2408.48,2401.03,2405.9,34746.419,2024-09-15 11:59:59.999000+00:00,83546097.50081,46109,17264.977,41517037.74412,0
2024-09-15 12:00:00+00:00,2405.89,2411.73,2404.0,2409.8,25303.86,2024-09-15 12:59:59.999000+00:00,60932812.95523,37575,13503.05,32517729.83006,0
2024-09-15 13:00:00+00:00,2409.81,2418.24,2406.4,2409.3,59747.693,2024-09-15 13:59:59.999000+00:00,144152330.23759,66836,32094.011,77441585.86757,0
2024-09-15 14:00:00+00:00,2409.29,2411.72,2395.13,2410.41,83392.82,2024-09-15 14:59:59.999000+00:00,200319838.38692,95066,38332.313,92093446.06547,0
2024-09-15 15:00:00+00:00,2410.4,2414.23,2404.52,2407.6,39494.327,2024-09-15 15:59:59.999000+00:00,95137945.51623,57726,19617.549,47263564.15657,0
2024-09-15 16:00:00+00:00,2407.59,2407.98,2385.63,2386.72,87872.552,2024-09-15 16:59:59.999000+00:00,210437687.38654,99946,38818.344,92958008.51799,0
2024-09-15 17:00:00+00:00,2386.71,2391.42,2374.38,2382.06,125756.396,2024-09-15 17:59:59.999000+00:00,299415876.79176,135064,60346.452,143691935.60441,0
2024-09-15 18:00:00+00:00,2382.07,2387.5,2361.09,2379.43,147204.686,2024-09-15 18:59:59.999000+00:00,349579506.68705,149249,69483.965,165059680.67277,0
2024-09-15 19:00:00+00:00,2379.43,2386.94,2370.01,2371.14,52600.233,2024-09-15 19:59:59.999000+00:00,125042517.81552,81022,25268.637,60074418.62602,0
2024-09-15 20:00:00+00:00,2371.14,2371.15,2352.83,2361.81,101062.109,2024-09-15 20:59:59.999000+00:00,238742522.12382,112122,47490.8,112194520.7364,0
2024-09-15 21:00:00+00:00,2361.82,2362.28,2336.0,2352.3,166806.918,2024-09-15 21:59:59.999000+00:00,390957488.44583,156632,77802.645,182364431.63262,0
2024-09-15 22:00:00+00:00,2352.31,2352.5,2340.3,2345.16,58982.293,2024-09-15 22:59:59.999000+00:00,138342112.01976,80896,27424.055,64331295.44626,0
2024-09-15 23:00:00+00:00,2345.13,2345.13,2282.0,2314.85,416145.399,2024-09-15 23:59:59.999000+00:00,962688832.67669,326854,177599.538,410836843.66722,0
2024-09-16 00:00:00+00:00,2314.85,2321.36,2290.94,2298.92,145852.557,2024-09-16 00:59:59.999000+00:00,336263371.18794,179966,69542.983,160384121.56853,0
2024-09-16 01:00:00+00:00,2298.92,2303.05,2258.53,2276.37,254828.429,2024-09-16 01:59:59.999000+00:00,580825404.51645,272421,121148.776,276237046.18217,0
2024-09-16 02:00:00+00:00,2276.39,2281.94,2251.06,2260.22,166306.777,2024-09-16 02:59:59.999000+00:00,377148856.24361,189382,76699.565,174045532.95442,0
2024-09-16 03:00:00+00:00,2260.27,2277.87,2258.38,2277.11,138079.108,2024-09-16 03:59:59.999000+00:00,313674770.45326,133787,78860.112,179128985.92278,0
2024-09-16 04:00:00+00:00,2277.11,2281.93,2275.1,2280.42,63250.187,2024-09-16 04:59:59.999000+00:00,144113374.10373,92570,34154.731,77829536.51987,0
2024-09-16 05:00:00+00:00,2280.41,2295.19,2279.66,2291.87,108040.099,2024-09-16 05:59:59.999000+00:00,247145810.82765,104289,60243.804,137819190.24833,0
2024-09-16 06:00:00+00:00,2291.87,2300.66,2288.41,2290.39,63739.311,2024-09-16 06:59:59.999000+00:00,146191710.27739,89595,31057.793,71253072.18315,0
2024-09-16 07:00:00+00:00,2290.39,2311.95,2288.62,2309.23,76746.664,2024-09-16 07:59:59.999000+00:00,176654816.07994,99847,43228.376,99514250.51307,0
2024-09-16 08:00:00+00:00,2309.24,2334.9,2306.41,2314.73,169143.185,2024-09-16 08:59:59.999000+00:00,392667274.17314,180823,80110.415,185953084.79208,0
2024-09-16 09:00:00+00:00,2314.73,2318.71,2286.31,2290.67,130687.13,2024-09-16 09:59:59.999000+00:00,300730862.71262,153558,58539.547,134746961.48902,0
2024-09-16 10:00:00+00:00,2290.67,2304.62,2288.03,2302.42,80107.854,2024-09-16 10:59:59.999000+00:00,183944429.59017,105870,42457.86,97503693.55689,0
2024-09-16 11:00:00+00:00,2302.43,2308.5,2298.06,2306.66,48591.52,2024-09-16 11:59:59.999000+00:00,111938493.78911,77504,22901.993,52758554.41663,0
2024-09-16 12:00:00+00:00,2306.67,2311.5,2291.95,2300.66,133380.001,2024-09-16 12:59:59.999000+00:00,307090016.91917,128911,58561.163,134849760.37165,0
2024-09-16 13:00:00+00:00,2300.65,2305.84,2279.18,2301.78,151597.97,2024-09-16 13:59:59.999000+00:00,347753077.91406,195037,68830.916,157954977.86897,0
2024-09-16 14:00:00+00:00,2301.78,2305.0,2268.0,2277.15,222347.604,2024-09-16 14:59:59.999000+00:00,507295447.08583,244048,105411.569,240496889.81475,0
2024-09-16 15:00:00+00:00,2277.16,2296.0,2275.74,2286.71,118282.605,2024-09-16 15:59:59.999000+00:00,270573010.82476,140475,63830.018,145999963.44617,0
2024-09-16 16:00:00+00:00,2286.71,2295.27,2283.0,2286.41,77267.459,2024-09-16 16:59:59.999000+00:00,176848310.17235,113010,41659.389,95346002.93827,0
2024-09-16 17:00:00+00:00,2286.41,2310.37,2268.08,2305.01,235364.741,2024-09-16 17:59:59.999000+00:00,538147577.44102,227359,127902.493,292504414.64781,0
2024-09-16 18:00:00+00:00,2305.0,2305.54,2280.24,2288.7,120574.187,2024-09-16 18:59:59.999000+00:00,276427467.11305,135060,56321.639,129153020.30791,0
2024-09-16 19:00:00+00:00,2288.7,2291.08,2270.63,2274.0,61309.937,2024-09-16 19:59:59.999000+00:00,139975732.30309,94781,26513.784,60539750.30522,0
2024-09-16 20:00:00+00:00,2274.0,2287.4,2266.14,2273.77,121260.934,2024-09-16 20:59:59.999000+00:00,275957444.21476,121049,59736.5,135958530.18815,0
2024-09-16 21:00:00+00:00,2273.78,2290.35,2269.57,2290.34,54642.426,2024-09-16 21:59:59.999000+00:00,124629259.1356,79829,29589.111,67487473.10878,0
2024-09-16 22:00:00+00:00,2290.34,2290.79,2280.79,2283.34,30070.667,2024-09-16 22:59:59.999000+00:00,68688861.24941,51297,14655.305,33473198.40637,0
2024-09-16 23:00:00+00:00,2283.34,2300.98,2283.33,2294.61,50588.073,2024-09-16 23:59:59.999000+00:00,116007147.2761,68300,29517.746,67682438.06486,0
2024-09-17 00:00:00+00:00,2294.61,2298.07,2271.49,2271.53,65726.493,2024-09-17 00:59:59.999000+00:00,150233387.83405,83834,28852.921,65971378.41073,0
2024-09-17 01:00:00+00:00,2271.54,2280.56,2262.0,2274.47,105405.47,2024-09-17 01:59:59.999000+00:00,239393316.85433,122200,51034.706,115939731.39273,0
2024-09-17 02:00:00+00:00,2274.47,2288.3,2273.39,2285.77,58532.005,2024-09-17 02:59:59.999000+00:00,133524881.40785,72690,29349.097,66957320.01741,0
2024-09-17 03:00:00+00:00,2285.77,2287.56,2280.63,2282.92,33610.223,2024-09-17 03:59:59.999000+00:00,76773906.51753,52194,13027.798,29761913.34806,0
2024-09-17 04:00:00+00:00,2282.92,2289.85,2281.2,2287.79,34549.62,2024-09-17 04:59:59.999000+00:00,78986125.50247,49177,20022.788,45780483.93739,0
2024-09-17 05:00:00+00:00,2287.79,2305.41,2286.54,2300.69,61929.799,2024-09-17 05:59:59.999000+00:00,142271872.82541,73727,32184.541,73934233.19683,0
2024-09-17 06:00:00+00:00,2300.69,2303.3,2295.47,2298.24,44423.961,2024-09-17 06:59:59.999000+00:00,102146333.297,59609,19003.916,43694887.15922,0
2024-09-17 07:00:00+00:00,2298.23,2309.88,2294.2,2308.09,55456.781,2024-09-17 07:59:59.999000+00:00,127787887.08488,71612,31633.799,72899831.31206,0
2024-09-17 08:00:00+00:00,2308.09,2316.0,2305.01,2308.78,80097.288,2024-09-17 08:59:59.999000+00:00,184981998.76116,89048,36463.086,84226122.02491,0
2024-09-17 09:00:00+00:00,2308.79,2320.0,2301.15,2312.71,89833.082,2024-09-17 09:59:59.999000+00:00,207462310.25959,102263,45647.649,105441979.77771,0
2024-09-17 10:00:00+00:00,2312.7,2317.86,2306.01,2316.21,77640.757,2024-09-17 10:59:59.999000+00:00,179536624.18907,90734,38505.735,89054444.41407,0
2024-09-17 11:00:00+00:00,2316.19,2322.91,2305.22,2307.29,70997.059,2024-09-17 11:59:59.999000+00:00,164225369.65197,92461,33134.097,76672596.41243,0
2024-09-17 12:00:00+00:00,2307.29,2320.89,2305.57,2317.48,58288.008,2024-09-17 12:59:59.999000+00:00,134809630.37934,90308,31715.983,73356647.82616,0
2024-09-17 13:00:00+00:00,2317.47,2328.95,2300.76,2305.41,145602.271,2024-09-17 13:59:59.999000+00:00,337171380.68349,178539,70851.325,164131569.39686,0
2024-09-17 14:00:00+00:00,2305.41,2364.0,2304.44,2345.29,427262.277,2024-09-17 14:59:59.999000+00:00,1000936538.12621,387233,223918.113,524429275.29673,0
2024-09-17 15:00:00+00:00,2345.3,2392.62,2344.88,2382.68,402464.619,2024-09-17 15:59:59.999000+00:00,956041487.3456,341861,214581.893,509631897.45325,0
2024-09-17 16:00:00+00:00,2382.68,2388.88,2360.28,2367.62,188804.192,2024-09-17 16:59:59.999000+00:00,448096554.93897,207602,87982.626,208784528.96023,0
2024-09-17 17:00:00+00:00,2367.64,2375.68,2361.13,2366.5,81217.474,2024-09-17 17:59:59.999000+00:00,192272828.48492,131508,41612.111,98512462.95956,0
2024-09-17 18:00:00+00:00,2366.5,2370.0,2336.62,2348.85,128296.689,2024-09-17 18:59:59.999000+00:00,302035444.48519,150499,60771.708,143093632.41312,0
2024-09-17 19:00:00+00:00,2348.84,2357.0,2326.2,2352.03,171537.802,2024-09-17 19:59:59.999000+00:00,402019298.55018,185956,82468.908,193292420.51113,0
2024-09-17 20:00:00+00:00,2352.02,2361.27,2341.89,2343.08,101701.439,2024-09-17 20:59:59.999000+00:00,239146375.47312,133222,50568.309,118916174.67717,0
2024-09-17 21:00:00+00:00,2343.12,2351.15,2343.0,2346.73,33583.383,2024-09-17 21:59:59.999000+00:00,78806952.27077,56515,18358.413,43081662.57559,0
2024-09-17 22:00:00+00:00,2346.74,2346.94,2333.22,2336.83,48014.698,2024-09-17 22:59:59.999000+00:00,112319555.61868,68530,22841.558,53440286.06572,0
2024-09-17 23:00:00+00:00,2336.82,2341.17,2327.6,2340.59,51446.148,2024-09-17 23:59:59.999000+00:00,120086461.01398,63498,29480.386,68819583.18348,0
2024-09-18 00:00:00+00:00,2340.59,2340.6,2308.15,2322.72,117561.095,2024-09-18 00:59:59.999000+00:00,273013790.61142,140851,56557.495,131338134.55616,0
2024-09-18 01:00:00+00:00,2322.72,2329.52,2312.23,2323.84,53356.137,2024-09-18 01:59:59.999000+00:00,123893008.38008,101822,25413.889,59022558.5686,0
2024-09-18 02:00:00+00:00,2323.83,2333.09,2322.0,2330.55,51343.246,2024-09-18 02:59:59.999000+00:00,119559241.27363,79526,30184.05,70294475.24393,0
2024-09-18 03:00:00+00:00,2330.54,2343.9,2329.6,2333.92,61406.713,2024-09-18 03:59:59.999000+00:00,143461562.83676,80398,34378.736,80318106.29292,0
2024-09-18 04:00:00+00:00,2333.92,2335.15,2317.12,2322.56,69895.322,2024-09-18 04:59:59.999000+00:00,162652132.05437,84059,32211.876,74985246.52497,0
2024-09-18 05:00:00+00:00,2322.56,2322.56,2311.18,2320.32,51380.104,2024-09-18 05:59:59.999000+00:00,119076742.27695,76384,26220.852,60779422.41199,0
2024-09-18 06:00:00+00:00,2320.32,2333.08,2318.85,2328.0,62341.252,2024-09-18 06:59:59.999000+00:00,144953769.15061,82673,33772.282,78543441.00013,0
2024-09-18 07:00:00+00:00,2327.99,2333.8,2326.98,2328.65,39784.162,2024-09-18 07:59:59.999000+00:00,92725347.66557,59545,18039.476,42048311.29553,0
2024-09-18 08:00:00+00:00,2328.65,2328.66,2316.57,2320.2,62297.262,2024-09-18 08:59:59.999000+00:00,144592677.26234,76803,27614.85,64091661.68048,0
2024-09-18 09:00:00+00:00,2320.19,2320.2,2292.28,2294.08,136083.372,2024-09-18 09:59:59.999000+00:00,314050997.07471,140630,51222.339,118221276.60706,0
2024-09-18 10:00:00+00:00,2294.09,2307.34,2275.25,2303.78,208058.476,2024-09-18 10:59:59.999000+00:00,476678696.20714,209034,104682.321,239924706.84798,0
2024-09-18 11:00:00+00:00,2303.79,2308.94,2298.45,2299.43,55661.471,2024-09-18 11:59:59.999000+00:00,128299628.69434,75905,23087.477,53223375.52844,0
2024-09-18 12:00:00+00:00,2299.44,2313.3,2294.38,2309.34,82449.575,2024-09-18 12:59:59.999000+00:00,189909649.2579,95987,43802.928,100913050.72503,0
2024-09-18 13:00:00+00:00,2309.34,2317.48,2285.81,2294.09,138197.2,2024-09-18 13:59:59.999000+00:00,318005835.41774,163032,65382.37,150514444.58377,0
2024-09-18 14:00:00+00:00,2294.09,2305.8,2286.55,2297.99,106744.472,2024-09-18 14:59:59.999000+00:00,245166850.90676,162221,58555.844,134511628.60756,0
2024-09-18 15:00:00+00:00,2297.99,2310.46,2287.67,2295.04,97247.529,2024-09-18 15:59:59.999000+00:00,223573531.18882,137268,47133.959,108391557.45625,0
2024-09-18 16:00:00+00:00,2295.05,2307.23,2286.72,2303.54,95947.918,2024-09-18 16:59:59.999000+00:00,220670659.03147,137398,50383.278,115902041.48546,0
2024-09-18 17:00:00+00:00,2303.53,2317.75,2288.99,2308.25,115817.2,2024-09-18 17:59:59.999000+00:00,266919020.71234,142573,58037.588,133752554.05124,0
2024-09-18 18:00:00+00:00,2308.21,2363.89,2301.44,2334.0,621123.625,2024-09-18 18:59:59.999000+00:00,1449568455.94366,577542,310966.043,725786166.18245,0
2024-09-18 19:00:00+00:00,2334.01,2338.37,2308.4,2313.81,238070.269,2024-09-18 19:59:59.999000+00:00,552850184.53633,303468,114469.907,265836054.58291,0
2024-09-18 20:00:00+00:00,2313.78,2327.86,2288.2,2325.01,153260.036,2024-09-18 20:59:59.999000+00:00,353514676.85768,179191,78352.076,180771500.84873,0
2024-09-18 21:00:00+00:00,2325.0,2341.85,2323.47,2330.38,84126.461,2024-09-18 21:59:59.999000+00:00,196214608.85522,100270,43218.826,100794709.75981,0
2024-09-18 22:00:00+00:00,2330.38,2344.59,2330.18,2338.88,40920.942,2024-09-18 22:59:59.999000+00:00,95686443.52065,61344,20723.982,48460982.78651,0
2024-09-18 23:00:00+00:00,2338.88,2376.0,2338.87,2373.93,118834.844,2024-09-18 23:59:59.999000+00:00,280143255.86147,140087,66707.623,157308068.14573,0
2024-09-19 00:00:00+00:00,2373.93,2409.35,2371.37,2397.32,307958.612,2024-09-19 00:59:59.999000+00:00,735774783.78367,289700,157119.847,375435606.34508,0
2024-09-19 01:00:00+00:00,2397.32,2400.0,2372.77,2389.36,233778.9,2024-09-19 01:59:59.999000+00:00,558106631.75756,204594,116247.2,277552087.98268,0
2024-09-19 02:00:00+00:00,2389.37,2400.57,2382.77,2399.51,88856.415,2024-09-19 02:59:59.999000+00:00,212557398.93205,98116,44051.288,105385095.60775,0
2024-09-19 03:00:00+00:00,2399.5,2412.25,2396.72,2402.79,89276.39,2024-09-19 03:59:59.999000+00:00,214562784.87378,110459,45632.566,109682216.00944,0
2024-09-19 04:00:00+00:00,2402.79,2418.2,2398.5,2415.48,89210.67,2024-09-19 04:59:59.999000+00:00,214712500.42461,102668,46995.905,113144319.46856,0
2024-09-19 05:00:00+00:00,2415.49,2422.38,2405.22,2410.88,94123.692,2024-09-19 05:59:59.999000+00:00,227237764.87503,106191,47938.869,115761129.66466,0
2024-09-19 06:00:00+00:00,2410.89,2419.63,2403.6,2416.03,77319.518,2024-09-19 06:59:59.999000+00:00,186469429.11677,90104,43262.592,104343883.73693,0
2024-09-19 07:00:00+00:00,2416.03,2442.24,2413.15,2436.61,150966.199,2024-09-19 07:59:59.999000+00:00,366688473.56755,167188,82528.98,200452100.50666,0
2024-09-19 08:00:00+00:00,2436.61,2441.25,2429.07,2430.07,93842.299,2024-09-19 08:59:59.999000+00:00,228431368.44682,122219,45500.672,110768284.96035,0
2024-09-19 09:00:00+00:00,2430.08,2440.9,2427.33,2429.78,68738.177,2024-09-19 09:59:59.999000+00:00,167208710.12623,95666,36897.081,89764321.17558,0
2024-09-19 10:00:00+00:00,2429.78,2438.69,2424.14,2424.78,73344.946,2024-09-19 10:59:59.999000+00:00,178226759.3975,98569,36180.064,87925505.79558,0
2024-09-19 11:00:00+00:00,2424.77,2436.43,2421.45,2434.01,59677.999,2024-09-19 11:59:59.999000+00:00,144888303.10307,79798,30907.166,75042725.76846,0
2024-09-19 12:00:00+00:00,2434.0,2451.83,2425.25,2434.5,176014.845,2024-09-19 12:59:59.999000+00:00,429241658.59698,199386,86168.492,210214303.6473,0
2024-09-19 13:00:00+00:00,2434.5,2449.21,2419.5,2431.42,150084.463,2024-09-19 13:59:59.999000+00:00,365189383.78468,194419,78996.696,192234544.78329,0
2024-09-19 14:00:00+00:00,2431.42,2439.53,2420.27,2425.05,113128.414,2024-09-19 14:59:59.999000+00:00,275000576.22123,183203,55761.412,135572931.86991,0
2024-09-19 15:00:00+00:00,2425.05,2439.99,2420.42,2439.0,83990.308,2024-09-19 15:59:59.999000+00:00,204165307.5304,128066,44633.906,108504166.15116,0
2024-09-19 16:00:00+00:00,2439.0,2482.72,2432.01,2471.23,330947.926,2024-09-19 16:59:59.999000+00:00,814616771.91035,306759,177017.115,435702886.67085,0
